time(s)	cellId	rnti	lcid	packetSize
1.01941	4	4	3	1530
1.01941	4	3	3	1530
1.01941	4	2	3	1530
1.01941	4	1	3	1530
1.01941	2	5	3	1530
1.01941	2	4	3	1530
1.01941	2	3	3	1530
1.01941	2	2	3	1530
1.01942	2	1	3	1530
1.01942	4	5	3	1530
1.01942	4	4	3	1530
1.01942	4	3	3	1530
1.01942	4	2	3	1530
1.01942	4	1	3	1530
1.01942	2	5	3	1530
1.01942	2	4	3	1530
1.01943	2	3	3	1530
1.01943	2	2	3	1530
1.01943	2	1	3	1530
1.01943	4	5	3	1530
1.01943	4	4	3	1530
1.01943	4	3	3	1530
1.01943	4	2	3	1530
1.01943	4	1	3	1530
1.01944	2	5	3	1530
1.01944	2	4	3	1530
1.01944	2	3	3	1530
1.01944	2	2	3	1530
1.01944	2	1	3	1530
1.01944	4	5	3	1530
1.01944	4	4	3	1530
1.01944	4	3	3	1530
1.01945	4	2	3	1530
1.01945	4	1	3	1530
1.01945	2	5	3	1530
1.01945	2	4	3	1530
1.01945	2	3	3	1530
1.01945	2	2	3	1530
1.01945	2	1	3	1530
1.01945	4	5	3	1530
1.01946	4	4	3	1530
1.01946	4	3	3	1530
1.01946	4	2	3	1530
1.01946	4	1	3	1530
1.01946	2	5	3	1530
1.01946	2	4	3	1530
1.01946	2	3	3	1530
1.01946	2	2	3	1530
1.01947	2	1	3	1530
1.01947	4	5	3	1530
1.01947	4	4	3	1530
1.01947	4	3	3	1530
1.01947	4	2	3	1530
1.01947	4	1	3	1530
1.01947	2	5	3	1530
1.01947	2	4	3	1530
1.01948	2	3	3	1530
1.01948	2	2	3	1530
1.01948	2	1	3	1530
1.01948	4	5	3	1530
1.01948	4	4	3	1530
1.01948	4	3	3	1530
1.01948	4	2	3	1530
1.01948	4	1	3	1530
1.01949	2	5	3	1530
1.01949	2	4	3	1530
1.01949	2	3	3	1530
1.01949	2	2	3	1530
1.01949	2	1	3	1530
1.01949	4	5	3	1530
1.01949	4	4	3	1530
1.01949	4	3	3	1530
1.0195	4	2	3	1530
1.0195	4	1	3	1530
1.0195	2	5	3	1530
1.0195	2	4	3	1530
1.0195	2	3	3	1530
1.0195	2	2	3	1530
1.0195	2	1	3	1530
1.0195	4	5	3	1530
1.01951	4	4	3	1530
1.01951	4	3	3	1530
1.01951	4	2	3	1530
1.01951	4	1	3	1530
1.01951	2	5	3	1530
1.01951	2	4	3	1530
1.01951	2	3	3	1530
1.01951	2	2	3	1530
1.01952	2	1	3	1530
1.01952	4	5	3	1530
1.01952	4	4	3	1530
1.01952	4	3	3	1530
1.01952	4	2	3	1530
1.01952	4	1	3	1530
1.01952	2	5	3	1530
1.01952	2	4	3	1530
1.01953	2	3	3	1530
1.01953	2	2	3	1530
1.01953	2	1	3	1530
1.01953	4	5	3	1530
1.01953	4	4	3	1530
1.01953	4	3	3	1530
1.01953	4	2	3	1530
1.01953	4	1	3	1530
1.01954	2	5	3	1530
1.01954	2	4	3	1530
1.01954	2	3	3	1530
1.01954	2	2	3	1530
1.01954	2	1	3	1530
1.01954	4	5	3	1530
1.01954	4	4	3	1530
1.01954	4	3	3	1530
1.01955	4	2	3	1530
1.01955	4	1	3	1530
1.01955	2	5	3	1530
1.01955	2	4	3	1530
1.01955	2	3	3	1530
1.01955	2	2	3	1530
1.01955	2	1	3	1530
1.01955	4	5	3	1530
1.01956	4	4	3	1530
1.01956	4	3	3	1530
1.01956	4	2	3	1530
1.01956	4	1	3	1530
1.01956	2	5	3	1530
1.01956	2	4	3	1530
1.01956	2	3	3	1530
1.01956	2	2	3	1530
1.01957	2	1	3	1530
1.01957	4	5	3	1530
1.01957	4	4	3	1530
1.01957	4	3	3	1530
1.01957	4	2	3	1530
1.01957	4	1	3	1530
1.01957	2	5	3	1530
1.01957	2	4	3	1530
1.01958	2	3	3	1530
1.01958	2	2	3	1530
1.01958	2	1	3	1530
1.01958	4	5	3	1530
1.01958	4	4	3	1530
1.01958	4	3	3	1530
1.01958	4	2	3	1530
1.01958	4	1	3	1530
1.01959	2	5	3	1530
1.01959	2	4	3	1530
1.01959	2	3	3	1530
1.01959	2	2	3	1530
1.01959	2	1	3	1530
1.01959	4	5	3	1530
1.01959	4	4	3	1530
1.01959	4	3	3	1530
1.0196	4	2	3	1530
1.0196	4	1	3	1530
1.0196	2	5	3	1530
1.0196	2	4	3	1530
1.0196	2	3	3	1530
1.0196	2	2	3	1530
1.0196	2	1	3	1530
1.0196	4	5	3	1530
1.01961	4	4	3	1530
1.01961	4	3	3	1530
1.01961	4	2	3	1530
1.01961	4	1	3	1530
1.01961	2	5	3	1530
1.01961	2	4	3	1530
1.01961	2	3	3	1530
1.01961	2	2	3	1530
1.01962	2	1	3	1530
1.01962	4	5	3	1530
1.01962	4	4	3	1530
1.01962	4	3	3	1530
1.01962	4	2	3	1530
1.01962	4	1	3	1530
1.01962	2	5	3	1530
1.01962	2	4	3	1530
1.01963	2	3	3	1530
1.01963	2	2	3	1530
1.01963	2	1	3	1530
1.01963	4	5	3	1530
1.01963	4	4	3	1530
1.01963	4	3	3	1530
1.01963	4	2	3	1530
1.01963	4	1	3	1530
1.01964	2	5	3	1530
1.01964	2	4	3	1530
1.01964	2	3	3	1530
1.01964	2	2	3	1530
1.01964	2	1	3	1530
1.01964	4	5	3	1530
1.01964	4	4	3	1530
1.01964	4	3	3	1530
1.01965	4	2	3	1530
1.01965	4	1	3	1530
1.01965	2	5	3	1530
1.01965	2	4	3	1530
1.01965	2	3	3	1530
1.01965	2	2	3	1530
1.01965	2	1	3	1530
1.01965	4	5	3	1530
1.01966	4	4	3	1530
1.01966	4	3	3	1530
1.01966	4	2	3	1530
1.01966	4	1	3	1530
1.01966	2	5	3	1530
1.01966	2	4	3	1530
1.01966	2	3	3	1530
1.01967	2	2	3	1530
1.01967	2	1	3	1530
1.01967	4	5	3	1530
1.01967	4	4	3	1530
1.01967	4	3	3	1530
1.01967	4	2	3	1530
1.01967	4	1	3	1530
1.01967	2	5	3	1530
1.01968	2	4	3	1530
1.01968	2	3	3	1530
1.01968	2	2	3	1530
1.01968	2	1	3	1530
1.01968	4	5	3	1530
1.01968	4	4	3	1530
1.01968	4	3	3	1530
1.01968	4	2	3	1530
1.01969	4	1	3	1530
1.01969	2	5	3	1530
1.01969	2	4	3	1530
1.01969	2	3	3	1530
1.01969	2	2	3	1530
1.01969	2	1	3	1530
1.01969	4	5	3	1530
1.01969	4	4	3	1530
1.0197	4	3	3	1530
1.0197	4	2	3	1530
1.0197	4	1	3	1530
1.0197	2	5	3	1530
1.0197	2	4	3	1530
1.0197	2	3	3	1530
1.0197	2	2	3	1530
1.0197	2	1	3	1530
1.01971	4	5	3	1530
1.01971	4	4	3	1530
1.01971	4	3	3	1530
1.01971	4	2	3	1530
1.01971	4	1	3	1530
1.01971	2	5	3	1530
1.01971	2	4	3	1530
1.01971	2	3	3	1530
1.01972	2	2	3	1530
1.01972	2	1	3	1530
1.01972	4	5	3	1530
1.01972	4	4	3	1530
1.01972	4	3	3	1530
1.01972	4	2	3	1530
1.01972	4	1	3	1530
1.01972	2	5	3	1530
1.01973	2	4	3	1530
1.01973	2	3	3	1530
1.01973	2	2	3	1530
1.01973	2	1	3	1530
1.01973	4	5	3	1530
1.01973	4	4	3	1530
1.01973	4	3	3	1530
1.01973	4	2	3	1530
1.01974	4	1	3	1530
1.01974	2	5	3	1530
1.01974	2	4	3	1530
1.01974	2	3	3	1530
1.01974	2	2	3	1530
1.01974	2	1	3	1530
1.01974	4	5	3	1530
1.01974	4	4	3	1530
1.01975	4	3	3	1530
1.01975	4	2	3	1530
1.01975	4	1	3	1530
1.01975	2	5	3	1530
1.01975	2	4	3	1530
1.01975	2	3	3	1530
1.01975	2	2	3	1530
1.01975	2	1	3	1530
1.01976	4	5	3	1530
1.01976	4	4	3	1530
1.01976	4	3	3	1530
1.01976	4	2	3	1530
1.01976	4	1	3	1530
1.01976	2	5	3	1530
1.01976	2	4	3	1530
1.01976	2	3	3	1530
1.01977	2	2	3	1530
1.01977	2	1	3	1530
1.01977	4	5	3	1530
1.01977	4	4	3	1530
1.01977	4	3	3	1530
1.01977	4	2	3	1530
1.01977	4	1	3	1530
1.01977	2	5	3	1530
1.01978	2	4	3	1530
1.01978	2	3	3	1530
1.01978	2	2	3	1530
1.01978	2	1	3	1530
1.01978	4	5	3	1530
1.01978	4	4	3	1530
1.01978	4	3	3	1530
1.01978	4	2	3	1530
1.01979	4	1	3	1530
1.01979	2	5	3	1530
1.01979	2	4	3	1530
1.01979	2	3	3	1530
1.01979	2	2	3	1530
1.01979	2	1	3	1530
1.01979	4	5	3	1530
1.01979	4	4	3	1530
1.0198	4	3	3	1530
1.0198	4	2	3	1530
1.0198	4	1	3	1530
1.0198	2	5	3	1530
1.0198	2	4	3	1530
1.0198	2	3	3	1530
1.0198	2	2	3	1530
1.0198	2	1	3	1530
1.01981	4	5	3	1530
1.01981	4	4	3	1530
1.01981	4	3	3	1530
1.01981	4	2	3	1530
1.01981	4	1	3	1530
1.01981	2	5	3	1530
1.01981	2	4	3	1530
1.01981	2	3	3	1530
1.01982	2	2	3	1530
1.01982	2	1	3	1530
1.01982	4	5	3	1530
1.01982	4	4	3	1530
1.01982	4	3	3	1530
1.01982	4	2	3	1530
1.01982	4	1	3	1530
1.01982	2	5	3	1530
1.01983	2	4	3	1530
1.01983	2	3	3	1530
1.01983	2	2	3	1530
1.01983	2	1	3	1530
1.01983	4	5	3	1530
1.01983	4	4	3	1530
1.01983	4	3	3	1530
1.01983	4	2	3	1530
1.01984	4	1	3	1530
1.01984	2	5	3	1530
1.01984	2	4	3	1530
1.01984	2	3	3	1530
1.01984	2	2	3	1530
1.01984	2	1	3	1530
1.01984	4	5	3	1530
1.01984	4	4	3	1530
1.01985	4	3	3	1530
1.01985	4	2	3	1530
1.01985	4	1	3	1530
1.01985	2	5	3	1530
1.01985	2	4	3	1530
1.01985	2	3	3	1530
1.01985	2	2	3	1530
1.01985	2	1	3	1530
1.01986	4	5	3	1530
1.01986	4	4	3	1530
1.01986	4	3	3	1530
1.01986	4	2	3	1530
1.01986	4	1	3	1530
1.01986	2	5	3	1530
1.01986	2	4	3	1530
1.01986	2	3	3	1530
1.01987	2	2	3	1530
1.01987	2	1	3	1530
1.01987	4	5	3	1530
1.01987	4	4	3	1530
1.01987	4	3	3	1530
1.01987	4	2	3	1530
1.01987	4	1	3	1530
1.01987	2	5	3	1530
1.01988	2	4	3	1530
1.01988	2	3	3	1530
1.01988	2	2	3	1530
1.01988	2	1	3	1530
1.01988	4	5	3	1530
1.01988	4	4	3	1530
1.01988	4	3	3	1530
1.01988	4	2	3	1530
1.01989	4	1	3	1530
1.01989	2	5	3	1530
1.01989	2	4	3	1530
1.01989	2	3	3	1530
1.01989	2	2	3	1530
1.01989	2	1	3	1530
1.01989	4	5	3	1530
1.01989	4	4	3	1530
1.0199	4	3	3	1530
1.0199	4	2	3	1530
1.0199	4	1	3	1530
1.0199	2	5	3	1530
1.0199	2	4	3	1530
1.0199	2	3	3	1530
1.0199	2	2	3	1530
1.0199	2	1	3	1530
1.01991	4	5	3	1530
1.01991	4	4	3	1530
1.01991	4	3	3	1530
1.01991	4	2	3	1530
1.01991	4	1	3	1530
1.01991	2	5	3	1530
1.01991	2	4	3	1530
1.01991	2	3	3	1530
1.01992	2	2	3	1530
1.01992	2	1	3	1530
1.01992	4	5	3	1530
1.01992	4	4	3	1530
1.01992	4	3	3	1530
1.01992	4	2	3	1530
1.01992	4	1	3	1530
1.01993	2	5	3	1530
1.01993	2	4	3	1530
1.01993	2	3	3	1530
1.01993	2	2	3	1530
1.01993	2	1	3	1530
1.01993	4	5	3	1530
1.01993	4	4	3	1530
1.01993	4	3	3	1530
1.01994	4	2	3	1530
1.01994	4	1	3	1530
1.01994	2	5	3	1530
1.01994	2	4	3	1530
1.01994	2	3	3	1530
1.01994	2	2	3	1530
1.01994	2	1	3	1530
1.01994	4	5	3	1530
1.01995	4	4	3	1530
1.01995	4	3	3	1530
1.01995	4	2	3	1530
1.01995	4	1	3	1530
1.01995	2	5	3	1530
1.01995	2	4	3	1530
1.01995	2	3	3	1530
1.01995	2	2	3	1530
1.01996	2	1	3	1530
1.01996	4	5	3	1530
1.01996	4	4	3	1530
1.01996	4	3	3	1530
1.01996	4	2	3	1530
1.01996	4	1	3	1530
1.01996	2	5	3	1530
1.01996	2	4	3	1530
1.01997	2	3	3	1530
1.01997	2	2	3	1530
1.01997	2	1	3	1530
1.01997	4	5	3	1530
1.01997	4	4	3	1530
1.01997	4	3	3	1530
1.01997	4	2	3	1530
1.01997	4	1	3	1530
1.01998	2	5	3	1530
1.01998	2	4	3	1530
1.01998	2	3	3	1530
1.01998	2	2	3	1530
1.01998	2	1	3	1530
1.01998	4	5	3	1530
1.01998	4	4	3	1530
1.01998	4	3	3	1530
1.01999	4	2	3	1530
1.01999	4	1	3	1530
1.01999	2	5	3	1530
1.01999	2	4	3	1530
1.01999	2	3	3	1530
1.01999	2	2	3	1530
1.01999	2	1	3	1530
1.01999	4	5	3	1530
1.02	4	4	3	1530
1.02	4	3	3	1530
1.02	4	2	3	1530
1.02	4	1	3	1530
1.02	2	5	3	1530
1.02	2	4	3	1530
1.02	2	3	3	1530
1.02	2	2	3	1530
1.02001	2	1	3	1530
1.02001	4	5	3	1530
1.02001	4	4	3	1530
1.02001	4	3	3	1530
1.02001	4	2	3	1530
1.02001	4	1	3	1530
1.02001	2	5	3	1530
1.02001	2	4	3	1530
1.02002	2	3	3	1530
1.02002	2	2	3	1530
1.02002	2	1	3	1530
1.02002	4	5	3	1530
1.02002	4	4	3	1530
1.02002	4	3	3	1530
1.02002	4	2	3	1530
1.02002	4	1	3	1530
1.02003	2	5	3	1530
1.02003	2	4	3	1530
1.02003	2	3	3	1530
1.02003	2	2	3	1530
1.02003	2	1	3	1530
1.02003	4	5	3	1530
1.02003	4	4	3	1530
1.02003	4	3	3	1530
1.02004	4	2	3	1530
1.02004	4	1	3	1530
1.02004	2	5	3	1530
1.02004	2	4	3	1530
1.02004	2	3	3	1530
1.02004	2	2	3	1530
1.02004	2	1	3	1530
1.02004	4	5	3	1530
1.02005	4	4	3	1530
1.02005	4	3	3	1530
1.02005	4	2	3	1530
1.02005	4	1	3	1530
1.02005	2	5	3	1530
1.02005	2	4	3	1530
1.02005	2	3	3	1530
1.02005	2	2	3	1530
1.02006	2	1	3	1530
1.02006	4	5	3	1530
1.02006	4	4	3	1530
1.02006	4	3	3	1530
1.02006	4	2	3	1530
1.02006	4	1	3	1530
1.02006	2	5	3	1530
1.02006	2	4	3	1530
1.02007	2	3	3	1530
1.02007	2	2	3	1530
1.02007	2	1	3	1530
1.02007	4	5	3	1530
1.02007	4	4	3	1530
1.02007	4	3	3	1530
1.02007	4	2	3	1530
1.02007	4	1	3	1530
1.02008	2	5	3	1530
1.02008	2	4	3	1530
1.02008	2	3	3	1530
1.02008	2	2	3	1530
1.02008	2	1	3	1530
1.02008	4	5	3	1530
1.02008	4	4	3	1530
1.02008	4	3	3	1530
1.02009	4	2	3	1530
1.02009	4	1	3	1530
1.02009	2	5	3	1530
1.02009	2	4	3	1530
1.02009	2	3	3	1530
1.02009	2	2	3	1530
1.02009	2	1	3	1530
1.02009	4	5	3	1530
1.0201	4	4	3	1530
1.0201	4	3	3	1530
1.0201	4	2	3	1530
1.0201	4	1	3	1530
1.0201	2	5	3	1530
1.0201	2	4	3	1530
1.0201	2	3	3	1530
1.0201	2	2	3	1530
1.02011	2	1	3	1530
1.02011	4	5	3	1530
1.02011	4	4	3	1530
1.02011	4	3	3	1530
1.02011	4	2	3	1530
1.02011	4	1	3	1530
1.02011	2	5	3	1530
1.02011	2	4	3	1530
1.02012	2	3	3	1530
1.02012	2	2	3	1530
1.02012	2	1	3	1530
1.02012	4	5	3	1530
1.02012	4	4	3	1530
1.02012	4	3	3	1530
1.02012	4	2	3	1530
1.02012	4	1	3	1530
1.02013	2	5	3	1530
1.02013	2	4	3	1530
1.02013	2	3	3	1530
1.02013	2	2	3	1530
1.02013	2	1	3	1530
1.02013	4	5	3	1530
1.02013	4	4	3	1530
1.02013	4	3	3	1530
1.02014	4	2	3	1530
1.02014	4	1	3	1530
1.02014	2	5	3	1530
1.02014	2	4	3	1530
1.02014	2	3	3	1530
1.02014	2	2	3	1530
1.02014	2	1	3	1530
1.02014	4	5	3	1530
1.02015	4	4	3	1530
1.02015	4	3	3	1530
1.02015	4	2	3	1530
1.02015	4	1	3	1530
1.02015	2	5	3	1530
1.02015	2	4	3	1530
1.02015	2	3	3	1530
1.02015	2	2	3	1530
1.02016	2	1	3	1530
1.02016	4	5	3	1530
1.02016	4	4	3	1530
1.02016	4	3	3	1530
1.02016	4	2	3	1530
1.02016	4	1	3	1530
1.02016	2	5	3	1530
1.02016	2	4	3	1530
1.02017	2	3	3	1530
1.02017	2	2	3	1530
1.02017	2	1	3	1530
1.02017	4	5	3	1530
1.02017	4	4	3	1530
1.02017	4	3	3	1530
1.02017	4	2	3	1530
1.02017	4	1	3	1530
1.02018	2	5	3	1530
1.02018	2	4	3	1530
1.02018	2	3	3	1530
1.02018	2	2	3	1530
1.02018	2	1	3	1530
1.02018	4	5	3	1530
1.02018	4	4	3	1530
1.02019	4	3	3	1530
1.02019	4	2	3	1530
1.02019	4	1	3	1530
1.02019	2	5	3	1530
1.02019	2	4	3	1530
1.02019	2	3	3	1530
1.02019	2	2	3	1530
1.02019	2	1	3	1530
1.0202	4	5	3	1530
1.0202	4	4	3	1530
1.0202	4	3	3	1530
1.0202	4	2	3	1530
1.0202	4	1	3	1530
1.0202	2	5	3	1530
1.0202	2	4	3	1530
1.0202	2	3	3	1530
1.02021	2	2	3	1530
1.02021	2	1	3	1530
1.02021	4	5	3	1530
1.02021	4	4	3	1530
1.02021	4	3	3	1530
1.02021	4	2	3	1530
1.02021	4	1	3	1530
1.02021	2	5	3	1530
1.02022	2	4	3	1530
1.02022	2	3	3	1530
1.02022	2	2	3	1530
1.02022	2	1	3	1530
1.02022	4	5	3	1530
1.02022	4	4	3	1530
1.02022	4	3	3	1530
1.02022	4	2	3	1530
1.02023	4	1	3	1530
1.02023	2	5	3	1530
1.02023	2	4	3	1530
1.02023	2	3	3	1530
1.02023	2	2	3	1530
1.02023	2	1	3	1530
1.02023	4	5	3	1530
1.02023	4	4	3	1530
1.02024	4	3	3	1530
1.02024	4	2	3	1530
1.02024	4	1	3	1530
1.02024	2	5	3	1530
1.02024	2	4	3	1530
1.02024	2	3	3	1530
1.02024	2	2	3	1530
1.02024	2	1	3	1530
1.02025	4	5	3	1530
1.02025	4	4	3	1530
1.02025	4	3	3	1530
1.02025	4	2	3	1530
1.02025	4	1	3	1530
1.02025	2	5	3	1530
1.02025	2	4	3	1530
1.02025	2	3	3	1530
1.02026	2	2	3	1530
1.02026	2	1	3	1530
1.02026	4	5	3	1530
1.02026	4	4	3	1530
1.02026	4	3	3	1530
1.02026	4	2	3	1530
1.02026	4	1	3	1530
1.02026	2	5	3	1530
1.02027	2	4	3	1530
1.02027	2	3	3	1530
1.02027	2	2	3	1530
1.02027	2	1	3	1530
1.02027	4	5	3	1530
1.02027	4	4	3	1530
1.02027	4	3	3	1530
1.02027	4	2	3	1530
1.02028	4	1	3	1530
1.02028	2	5	3	1530
1.02028	2	4	3	1530
1.02028	2	3	3	1530
1.02028	2	2	3	1530
1.02028	2	1	3	1530
1.02028	4	5	3	1530
1.02028	4	4	3	1530
1.02029	4	3	3	1530
1.02029	4	2	3	1530
1.02029	4	1	3	1530
1.02029	2	5	3	1530
1.02029	2	4	3	1530
1.02029	2	3	3	1530
1.02029	2	2	3	1530
1.02029	2	1	3	1530
1.0203	4	5	3	1530
1.0203	4	4	3	1530
1.0203	4	3	3	1530
1.0203	4	2	3	1530
1.0203	4	1	3	1530
1.0203	2	5	3	1530
1.0203	2	4	3	1530
1.0203	2	3	3	1530
1.02031	2	2	3	1530
1.02031	2	1	3	1530
1.02031	4	5	3	1530
1.02031	4	4	3	1530
1.02031	4	3	3	1530
1.02031	4	2	3	1530
1.02031	4	1	3	1530
1.02031	2	5	3	1530
1.02032	2	4	3	1530
1.02032	2	3	3	1530
1.02032	2	2	3	1530
1.02032	2	1	3	1530
1.02032	4	5	3	1530
1.02032	4	4	3	1530
1.02032	4	3	3	1530
1.02032	4	2	3	1530
1.02033	4	1	3	1530
1.02033	2	5	3	1530
1.02033	2	4	3	1530
1.02033	2	3	3	1530
1.02033	2	2	3	1530
1.02033	2	1	3	1530
1.02033	4	5	3	1530
1.02033	4	4	3	1530
1.02034	4	3	3	1530
1.02034	4	2	3	1530
1.02034	4	1	3	1530
1.02034	2	5	3	1530
1.02034	2	4	3	1530
1.02034	2	3	3	1530
1.02034	2	2	3	1530
1.02034	2	1	3	1530
1.02035	4	5	3	1530
1.02035	4	4	3	1530
1.02035	4	3	3	1530
1.02035	4	2	3	1530
1.02035	4	1	3	1530
1.02035	2	5	3	1530
1.02035	2	4	3	1530
1.02035	2	3	3	1530
1.02036	2	2	3	1530
1.02036	2	1	3	1530
1.02036	4	5	3	1530
1.02036	4	4	3	1530
1.02036	4	3	3	1530
1.02036	4	2	3	1530
1.02036	4	1	3	1530
1.02036	2	5	3	1530
1.02037	2	4	3	1530
1.02037	2	3	3	1530
1.02037	2	2	3	1530
1.02037	2	1	3	1530
1.02037	4	5	3	1530
1.02037	4	4	3	1530
1.02037	4	3	3	1530
1.02037	4	2	3	1530
1.02038	4	1	3	1530
1.02038	2	5	3	1530
1.02038	2	4	3	1530
1.02038	2	3	3	1530
1.02038	2	2	3	1530
1.02038	2	1	3	1530
1.02038	4	5	3	1530
1.02038	4	4	3	1530
1.02039	4	3	3	1530
1.02039	4	2	3	1530
1.02039	4	1	3	1530
1.02039	2	5	3	1530
1.02039	2	4	3	1530
1.02039	2	3	3	1530
1.02039	2	2	3	1530
1.02039	2	1	3	1530
1.0204	4	5	3	1530
1.0204	4	4	3	1530
1.0204	4	3	3	1530
1.0204	4	2	3	1530
1.0204	4	1	3	1530
1.0204	2	5	3	1530
1.0204	2	4	3	1530
1.0204	2	3	3	1530
1.02041	2	2	3	1530
1.02041	2	1	3	1530
1.02041	4	5	3	1530
1.02041	4	4	3	1530
1.02041	4	3	3	1530
1.02041	4	2	3	1530
1.02041	4	1	3	1530
1.02041	2	5	3	1530
1.02042	2	4	3	1530
1.02042	2	3	3	1530
1.02042	2	2	3	1530
1.02042	2	1	3	1530
1.02042	4	5	3	1530
1.02042	4	4	3	1530
1.02042	4	3	3	1530
1.02042	4	2	3	1530
1.02043	4	1	3	1530
1.02043	2	5	3	1530
1.02043	2	4	3	1530
1.02043	2	3	3	1530
1.02043	2	2	3	1530
1.02043	2	1	3	1530
1.02043	4	5	3	1530
1.02043	4	4	3	1530
1.02044	4	3	3	1530
1.02044	4	2	3	1530
1.02044	4	1	3	1530
1.02044	2	5	3	1530
1.02044	2	4	3	1530
1.02044	2	3	3	1530
1.02044	2	2	3	1530
1.02045	2	1	3	1530
1.02045	4	5	3	1530
1.02045	4	4	3	1530
1.02045	4	3	3	1530
1.02045	4	2	3	1530
1.02045	4	1	3	1530
1.02045	2	5	3	1530
1.02045	2	4	3	1530
1.02046	2	3	3	1530
1.02046	2	2	3	1530
1.02046	2	1	3	1530
1.02046	4	5	3	1530
1.02046	4	4	3	1530
1.02046	4	3	3	1530
1.02046	4	2	3	1530
1.02046	4	1	3	1530
1.02047	2	5	3	1530
1.02047	2	4	3	1530
1.02047	2	3	3	1530
1.02047	2	2	3	1530
1.02047	2	1	3	1530
1.02047	4	5	3	1530
1.02047	4	4	3	1530
1.02047	4	3	3	1530
1.02048	4	2	3	1530
1.02048	4	1	3	1530
1.02048	2	5	3	1530
1.02048	2	4	3	1530
1.02048	2	3	3	1530
1.02048	2	2	3	1530
1.02048	2	1	3	1530
1.02048	4	5	3	1530
1.02049	4	4	3	1530
1.02049	4	3	3	1530
1.02049	4	2	3	1530
1.02049	4	1	3	1530
1.02049	2	5	3	1530
1.02049	2	4	3	1530
1.02049	2	3	3	1530
1.02049	2	2	3	1530
1.0205	2	1	3	1530
1.0205	4	5	3	1530
1.0205	4	4	3	1530
1.0205	4	3	3	1530
1.0205	4	2	3	1530
1.0205	4	1	3	1530
1.0205	2	5	3	1530
1.0205	2	4	3	1530
1.02051	2	3	3	1530
1.02051	2	2	3	1530
1.02051	2	1	3	1530
1.02051	4	5	3	1530
1.02051	4	4	3	1530
1.02051	4	3	3	1530
1.02051	4	2	3	1530
1.02051	4	1	3	1530
1.02052	2	5	3	1530
1.02052	2	4	3	1530
1.02052	2	3	3	1530
1.02052	2	2	3	1530
1.02052	2	1	3	1530
1.02052	4	5	3	1530
1.02052	4	4	3	1530
1.02052	4	3	3	1530
1.02053	4	2	3	1530
1.02053	4	1	3	1530
1.02053	2	5	3	1530
1.02053	2	4	3	1530
1.02053	2	3	3	1530
1.02053	2	2	3	1530
1.02053	2	1	3	1530
1.02053	4	5	3	1530
1.02054	4	4	3	1530
1.02054	4	3	3	1530
1.02054	4	2	3	1530
1.02054	4	1	3	1530
1.02054	2	5	3	1530
1.02054	2	4	3	1530
1.02054	2	3	3	1530
1.02054	2	2	3	1530
1.02055	2	1	3	1530
1.02055	4	5	3	1530
1.02055	4	4	3	1530
1.02055	4	3	3	1530
1.02055	4	2	3	1530
1.02055	4	1	3	1530
1.02055	2	5	3	1530
1.02055	2	4	3	1530
1.02056	2	3	3	1530
1.02056	2	2	3	1530
1.02056	2	1	3	1530
1.02056	4	5	3	1530
1.02056	4	4	3	1530
1.02056	4	3	3	1530
1.02056	4	2	3	1530
1.02056	4	1	3	1530
1.02057	2	5	3	1530
1.02057	2	4	3	1530
1.02057	2	3	3	1530
1.02057	2	2	3	1530
1.02057	2	1	3	1530
1.02057	4	5	3	1530
1.02057	4	4	3	1530
1.02057	4	3	3	1530
1.02058	4	2	3	1530
1.02058	4	1	3	1530
1.02058	2	5	3	1530
1.02058	2	4	3	1530
1.02058	2	3	3	1530
1.02058	2	2	3	1530
1.02058	2	1	3	1530
1.02058	4	5	3	1530
1.02059	4	4	3	1530
1.02059	4	3	3	1530
1.02059	4	2	3	1530
1.02059	4	1	3	1530
1.02059	2	5	3	1530
1.02059	2	4	3	1530
1.02059	2	3	3	1530
1.02059	2	2	3	1530
1.0206	2	1	3	1530
1.0206	4	5	3	1530
1.0206	4	4	3	1530
1.0206	4	3	3	1530
1.0206	4	2	3	1530
1.0206	4	1	3	1530
1.0206	2	5	3	1530
1.0206	2	4	3	1530
1.02061	2	3	3	1530
1.02061	2	2	3	1530
1.02061	2	1	3	1530
1.02061	4	5	3	1530
1.02061	4	4	3	1530
1.02061	4	3	3	1530
1.02061	4	2	3	1530
1.02061	4	1	3	1530
1.02062	2	5	3	1530
1.02062	2	4	3	1530
1.02062	2	3	3	1530
1.02062	2	2	3	1530
1.02062	2	1	3	1530
1.02062	4	5	3	1530
1.02062	4	4	3	1530
1.02062	4	3	3	1530
1.02063	4	2	3	1530
1.02063	4	1	3	1530
1.02063	2	5	3	1530
1.02063	2	4	3	1530
1.02063	2	3	3	1530
1.02063	2	2	3	1530
1.02063	2	1	3	1530
1.02063	4	5	3	1530
1.02064	4	4	3	1530
1.02064	4	3	3	1530
1.02064	4	2	3	1530
1.02064	4	1	3	1530
1.02064	2	5	3	1530
1.02064	2	4	3	1530
1.02064	2	3	3	1530
1.02064	2	2	3	1530
1.02065	2	1	3	1530
1.02065	4	5	3	1530
1.02065	4	4	3	1530
1.02065	4	3	3	1530
1.02065	4	2	3	1530
1.02065	4	1	3	1530
1.02065	2	5	3	1530
1.02065	2	4	3	1530
1.02066	2	3	3	1530
1.02066	2	2	3	1530
1.02066	2	1	3	1530
